longitude,latitude,type,filterrank,category_en,sizerank,maki,class,name
-70.66952615976334,-33.1961201666011,Kindergarten,2,Kindergarten,16,school,education,Jardín Infantil Rayito de Sol
-70.66320151090622,-33.18817099327746,Playground,5,Playground,15,playground,park_like,
-70.66720739006996,-33.18749085261116,School,1,School,16,school,education,Escuela Camina Alto
-70.66141784191132,-33.188747874125895,School,1,School,13,school,education,Colegio San Antonio de Colina
-70.66979840397835,-33.18846167884911,Kindergarten,1,Kindergarten,15,school,education,Jardin Infantil Happy Day
-70.67049711942673,-33.19695623000659,Courthouse,1,Courthouse,16,town-hall,public_facilities,Fiscalía Local de Chacabuco
-70.6696280837059,-33.19786522948398,School,1,School,16,school,education,Liceo Humberto Diaz Casanueva
-70.67142382264137,-33.18860309310274,Residential,2,Residential Area,13,marker,place_like,Condominio Escultor Sergio Castillo
-70.66446214914322,-33.186385332174694,Kindergarten,1,Kindergarten,14,school,education,Escuela de Lenguaje Camina Alto
-70.67119181156158,-33.187743380702635,Residential,1,Residential Area,12,marker,place_like,Condominio Escultora Lily Garafulic
-70.67088201642036,-33.19802570618951,Prison,3,Prison Grounds,16,prison,public_facilities,CCP Colina II
-70.67398935556412,-33.19194534129972,Yes,3,Shop,16,marker,store_like,Joyita
-70.67428171634674,-33.19303844651131,Kindergarten,2,Kindergarten,16,school,education,Jardín Infantil Copito de Nieve
-70.67318066954613,-33.18871083714274,Residential,2,Residential Area,12,marker,place_like,Condominio Compositora Isidora Zegers
-70.67379355430603,-33.19595295296212,School,1,School,14,school,education,Escuela Premio Nobel Pablo Neruda
-70.67188918590546,-33.19817496048382,Kindergarten,2,Kindergarten,16,school,education,Jardin Infantil Infancia Feliz
-70.67479804158211,-33.19262095824612,Furniture,2,Furniture Store,16,furniture,store_like,Muebles El Roble
-70.6749227643013,-33.192656871293394,Convenience,1,Convenience Store,16,convenience,food_and_drink_stores,Donde Juan Carlos
-70.67461028695107,-33.19472858028019,School,1,School,13,school,education,Liceo Polivalente Rigoberto Fontt Izquierdo
-70.67326113581657,-33.18784775876781,Residential,2,Residential Area,12,marker,place_like,Condominio Escultor Nicanor Plaza
-70.67517623305321,-33.193610806221066,Butcher,1,Butcher,16,marker,food_and_drink_stores,Carniceria
-70.67400813102722,-33.19662741676053,School,4,School,16,school,education,Escuela Básica Santa Clarisa
-70.67475110292435,-33.18880848006453,Clinic,1,Clinic,14,doctor,medical,Cesfam La Reina
-70.6742012500763,-33.19729401980302,Alcohol,3,Liquor Store,16,alcohol-shop,food_and_drink_stores,Botilleria La Copa
-70.67494422197342,-33.196186378624915,Bakery,2,Bakery,15,bakery,food_and_drink_stores,Panaderia Copa
-70.67534923553467,-33.195803694880446,Bakery,2,Bakery,16,bakery,food_and_drink_stores,Panadería Geminis
-70.6749938428402,-33.19675198438128,Convenience,3,Convenience Store,16,convenience,food_and_drink_stores,Mini Market Jade
-70.66423147916794,-33.18377243248256,Kindergarten,1,Kindergarten,15,school,education,Jardín Infantil Arco Iris
-70.67480340600014,-33.18794989202302,Residential,3,Residential Area,13,marker,place_like,Condominio Escultor Sergio Mallol
-70.67538008093834,-33.196309824637375,Hardware,1,Hardware Store,16,hardware,store_like,Ferreteria Fontt
-70.60459390282631,-33.52175393345762,Parking,5,Car Parking,15,parking,motorist,
-70.67402020096779,-33.44778702018492,Memorial,5,Memorial,16,monument,historic,Memorial en homenaje a Mario Parra Guzmán y Luis Herrera González
-70.6972561776638,-33.4299762734658,Metal Construction,2,Metal Construction,15,marker,commercial_services,El Artesano
-70.69692894816399,-33.429381959325625,School,3,School,13,school,education,Liceo Industrial Benjamin Franklin
-70.69596737623215,-33.42996620037867,Place Of Worship,5,Church,16,religious-christian,religion,
-70.69573938846588,-33.43017213881627,Kindergarten,4,Kindergarten,16,school,education,Jardín Infantil
-70.69750428199768,-33.4328515324283,Fast Food,1,Fast Food,16,fast-food,food_and_drink,Churrasqueria Pato Carlo
-70.69533035159111,-33.42673715609198,School,1,School,14,school,education,Escuela Básica Municipal Grenoble
-70.69698929786682,-33.432918684087845,Place Of Worship,3,Church,16,religious-christian,religion,Iglesia Medalla Milagrosa
-70.69573268294334,-33.42597828527131,Yes,3,Shop,16,marker,store_like,El Secreto
-70.69361910223961,-33.42902492119055,School,1,School,15,school,education,Escuela Especial San Jorge de Quinta Normal
-70.69481804966927,-33.42610924132905,Car Repair,2,Car Repair Shop,16,car-repair,commercial_services,Lubricentro M&J
-70.64799875020981,-33.41499518198337,Tomb,3,Tomb,16,marker,historic,Mausoleo Salvador Allende
-70.66003516316414,-33.44995226224192,University,5,University,16,college,education,Facultad de Salud y Odontología Universidad Diego Portales
-70.65991580486298,-33.44995114326775,Parking,5,Car Parking,16,parking,motorist,
-70.63029885292053,-33.55824487269425,Residential,2,Residential Area,14,marker,place_like,Condominio Santa Sofía III
-70.63276648521423,-33.556040986697255,Place Of Worship,3,Church,16,religious-christian,religion,Capilla
-70.63372001051903,-33.558796952975115,Greengrocer,1,Greengrocer,16,grocery,food_and_drink_stores,Verduleria Harito
-70.63186258077621,-33.55566323588648,Government,2,,15,marker,general,Brigada de Investigación Criminal PDI San Ramón
-70.63341021537781,-33.55911098896925,Educational Institution,3,Educational Institution,16,marker,commercial_services,La Pintana World Vision
-70.63378304243088,-33.55879360027151,Yes,2,Shop,16,marker,store_like,Pobre Cholo
-70.63098415732384,-33.55972117663974,Place Of Worship,3,Church,16,religious-christian,religion,La Última Trumpeta de Salvación
-70.63251301646233,-33.55534918735726,School,1,School,13,school,education,Escuela Básica Villa La Cultura
-70.6297355890274,-33.55614492376072,Industrial,3,Industrial Area,14,marker,industrial,Matrimetal
-70.62912672758102,-33.557933068709126,Residential,1,Residential Area,13,marker,place_like,Condominio Santa Sofía II
-70.62959879636765,-33.5562354494883,Industrial,2,,15,marker,building,Matrimetal E.I.R.L.
-70.63340216875076,-33.55976252619771,Pitch,5,,15,basketball,sport_and_leisure,
-70.63220456242561,-33.56009555705094,Yes,3,Shop,16,marker,store_like,Art Abeo
-70.63134893774986,-33.55503849053578,Fuel,2,Gas Station,16,fuel,motorist,Petrobras
-70.63102439045906,-33.560115672967385,Place Of Worship,4,Church,15,religious-christian,religion,La Iglesia de Jesucristo de los Santos de los Últimos Días
-70.63454747200012,-33.559041699986864,Convenience,2,Convenience Store,16,convenience,food_and_drink_stores,Almacén San Francisco
-70.62932923436165,-33.55607675000203,Residential,4,Residential Area,14,marker,place_like,Condominio Capitán Ávalos
-70.63091844320297,-33.55494237546542,Residential,4,Residential Area,14,marker,place_like,Condominio Flor Naciente
-70.62976241111755,-33.55536818676691,Residential,3,Residential Area,14,marker,place_like,Condominio Salvador Allende
-70.62889739871025,-33.55598957692071,Residential,4,Residential Area,14,marker,place_like,Conjunto Capitán Ávalos
-70.63095465302467,-33.56056716230395,Fuel,2,Gas Station,16,fuel,motorist,Petrobras
-70.63529580831528,-33.558800305678595,Kindergarten,4,Kindergarten,16,school,education,Jardín Infantil Juan Pablo II
-70.62811151146889,-33.55766596690922,Residential,4,Residential Area,14,marker,place_like,Condominio Santa Sofía
-70.63207849860191,-33.56109799451994,Convenience,2,Convenience Store,16,convenience,food_and_drink_stores,Carniceria y Minimarket Traiguen
-70.62782317399979,-33.55838233430869,Butcher,3,Butcher,16,marker,food_and_drink_stores,Carniceria San Antonio
-70.63343569636345,-33.560914718081506,Alcohol,4,Liquor Store,16,alcohol-shop,food_and_drink_stores,Botilleria y Almacen
-70.62866672873497,-33.55519719192954,School,1,School,15,school,education,Liceo Técnico Profesional Patricio Aylwin Azocar
-70.62920719385147,-33.55464955912674,School,1,School,13,school,education,Colegio Christian Garden School
-70.63490822911263,-33.560430821713446,Pitch,5,,15,basketball,sport_and_leisure,
-70.6364518404007,-33.55747150733866,Alcohol,4,Liquor Store,16,alcohol-shop,food_and_drink_stores,Botilleria Donde el Niko
-70.63368245959282,-33.561205278108304,Yes,3,Shop,16,marker,store_like,Art de Aseo
-70.63627079129219,-33.55901040817015,Alcohol,3,Liquor Store,16,alcohol-shop,food_and_drink_stores,Cristal JYS
-70.63628286123276,-33.55910540115016,Greengrocer,1,Greengrocer,16,grocery,food_and_drink_stores,Almacén y Bazar
-70.6271056830883,-33.55758326576605,Supermarket,1,Supermarket,14,grocery,food_and_drink_stores,Acuenta
-70.63675627112389,-33.55840915606161,Convenience,3,Convenience Store,16,convenience,food_and_drink_stores,Almacen
-70.6367951631546,-33.55837898158899,Yes,5,Shop,16,marker,store_like,Estilo Americano
-70.63604146242142,-33.55996703858524,Convenience,1,Convenience Store,16,convenience,food_and_drink_stores,Almacen Carla
-70.63683271408081,-33.55858014454067,Fast Food,4,Fast Food,16,fast-food,food_and_drink,Dónde El Onor
-70.63638478517532,-33.55967982706197,Place Of Worship,3,Church,16,religious-christian,religion,Iglesia Metodista Pentecostal Chile
-70.62920585274696,-33.553815809458754,School,2,School,14,school,education,Escuela Básica Benjamín Sebercaseaux
-70.74020102620125,-33.399404670614054,Kiosk,3,Shop,16,marker,store_like,Almacen Minimarket
-70.74009776115417,-33.39939459398033,Alcohol,3,Liquor Store,16,alcohol-shop,food_and_drink_stores,Balmaceda Express
-70.74048265814781,-33.40126658854268,Pitch,1,,13,pitch,sport_and_leisure,Cancha El Perejil
-70.73838114738464,-33.399856998301644,Kiosk,2,Shop,16,marker,store_like,Paz-Cal
-70.73722243309021,-33.40010443398592,Kindergarten,1,Kindergarten,15,school,education,Jardín Infantil Rayen Mawunko
-70.73852062225342,-33.398048793067304,Residential,1,Residential Area,11,marker,place_like,Campamento Lo Boya
-70.73940441012383,-33.40349008948972,School,1,School,14,school,education,Colegio Lo Boza
-70.73896989226341,-33.4040554721468,School,1,School,14,school,education,Colegio Jacarandá
-70.73881298303604,-33.404175265623564,School,2,School,16,school,education,Colegio Jacarandá
-70.73823764920235,-33.404259232915344,Kindergarten,3,Kindergarten,16,school,education,Jardín Infantil Virgen del Pilar
-70.735924243927,-33.40296836678373,School,2,School,16,school,education,Escuela Especial Profesora Elsa Benítez
-70.73609724640846,-33.40315421686227,School,1,School,16,school,education,Escuela Diferencial Amulen
-70.7354387640953,-33.4032281089517,Park,1,Park,13,park,park_like,Parque Óscar Castro
-70.73668867349625,-33.40509890136977,School,1,School,14,school,education,Escuela Básica Monserrat Robert De Garcia
-70.55145934224129,-33.55958818738664,Kiosk,3,Shop,16,marker,store_like,Kiosco
-70.55154785513878,-33.559840755037015,Pharmacy,4,Pharmacy,16,pharmacy,medical,Cruz Verde
-70.55158540606499,-33.55993909976305,Laundry,5,Laundry,16,laundry,commercial_services,Lavandería 5àSec
-70.55125549435616,-33.559850813025506,Supermarket,1,Supermarket,16,grocery,food_and_drink_stores,Lider
-70.55098325014114,-33.55849856184451,Playground,5,Playground,16,playground,park_like,
-70.55185630917549,-33.561018649280314,Residential,5,Residential Area,13,marker,place_like,Condominio San Fernando
-70.55052727460861,-33.560083263988574,Playground,5,Playground,16,playground,park_like,
-70.55102482438087,-33.560902425135744,Residential,5,Residential Area,13,marker,place_like,Condominio Parque del Este
-70.55084377527237,-33.55756761959492,Playground,5,Playground,16,playground,park_like,
-70.55057018995285,-33.557620146015346,Convenience,1,Convenience Store,16,convenience,food_and_drink_stores,Mini Market La Canela
-70.5502536892891,-33.56072361845408,Sports Centre,2,Sports Complex,15,marker,sport_and_leisure,SportCenter Ciudad del Este
-70.55047363042831,-33.560957184607965,Swimming Pool,3,Swimming Pool,16,swimming,sport_and_leisure,Piscina Ciudad del Este
-70.55044546723366,-33.56186685729164,Convenience,4,Convenience Store,16,convenience,food_and_drink_stores,Yali
-70.55032342672348,-33.56189703054571,Fast Food,4,Fast Food,16,fast-food,food_and_drink,Mazushi
-70.55279642343521,-33.55504184338514,Playground,5,Playground,16,playground,park_like,
-70.5511549115181,-33.55508878326255,Playground,5,Playground,16,playground,park_like,
-70.55034354329109,-33.5552653663824,Park,1,Park,12,park,park_like,Plaza Villa Las Perdices
-70.63191220164299,-33.442191829180594,Toilets,5,,16,toilet,visitor_amenities,
-70.63197121024132,-33.442142589897855,Drinking Water,5,,16,drinking-water,visitor_amenities,
-70.65032690763474,-33.43251801174935,Bridge,2,Bridge,15,bridge,landmark,Puente Los Carros
-70.65044492483139,-33.43183641684544,Marketplace,3,Marketplace,14,grocery,food_and_drink_stores,Mercado de Abastos Tirso de Molina
-70.64973279833794,-33.40859743257593,Attraction,1,Tourist Attraction,16,attraction,arts_and_entertainment,Tumba Víctor Jara
-70.64846813678741,-33.40854257669392,Memorial,2,Memorial,14,monument,historic,Patio 29
-70.64822942018509,-33.408403757572465,Attraction,1,Tourist Attraction,16,attraction,arts_and_entertainment,Antigua tumba Víctor Jara
-70.64902067184448,-33.41190775300402,Cemetery,5,Cemetery,15,cemetery,park_like,patio 96
-70.6485016644001,-33.41199395174914,Cemetery,3,Cemetery,14,cemetery,park_like,patio 97
-70.64915612339973,-33.41254472612679,Cemetery,5,Cemetery,15,cemetery,park_like,patio 88
-70.64873769879341,-33.412921982170765,Cemetery,1,Cemetery,1,cemetery,park_like,Cementerio General
-70.64795717597008,-33.41327013095326,Yes,4,,15,marker,building,Piedra Verde
-70.648662596941,-33.413786194587374,Memorial,4,Memorial,16,monument,historic,Memorial por la Diversidad de Chile
-70.65152183175087,-33.418201155952794,Parking,3,Car Parking,14,parking,motorist,Universidad de Chile
-70.65014719963074,-33.41790451877746,Parking,5,Car Parking,15,parking,motorist,
-70.6494189798832,-33.417901160614946,Parking,5,Car Parking,15,parking,motorist,
-70.65014183521271,-33.417725416596056,Yes,4,,15,marker,building,Cementerio General
-70.6493304669857,-33.41784966877364,Florist,5,Florist,16,shop,store_like,
-70.64920172095299,-33.41787653408596,Florist,5,Florist,16,shop,store_like,
-70.65341010689735,-33.41925448958361,Pitch,4,Sport Pitch,15,pitch,sport_and_leisure,Universidad de Chile
-70.65234929323196,-33.41815302244226,Hospital,1,Hospital,13,hospital,medical,Instituto Nacional del Cáncer
-70.55482685565948,-33.44523565784983,Yes,1,Shop,16,marker,store_like,Bazar
-70.55241957306862,-33.44515956343474,School,2,School,14,school,education,Colegio Nuestra Señora Del Camino
-70.55196225643158,-33.44458437702026,Fast Food,4,Fast Food,16,fast-food,food_and_drink,Sushi Delivery
-70.55192470550537,-33.444650400557315,Yes,4,Shop,16,marker,store_like,Mi Tienda
-70.55189788341522,-33.44469740033274,Pet,5,Pet Store,16,shop,store_like,Rukapet
-70.55164575576782,-33.44609395346789,Dentist,2,Dentist,16,dentist,medical,Clínica Dental
-70.55164709687233,-33.44635580467761,Yes,1,Shop,16,marker,store_like,Market Trece
-70.55563017725945,-33.448508773543274,Playground,5,Playground,16,playground,park_like,
-70.55621489882469,-33.44889146823626,Taxi,1,Taxi Stand,16,marker,commercial_services,Taxi
-70.55148616433144,-33.44889594418759,Greengrocer,1,Greengrocer,16,grocery,food_and_drink_stores,Frutas y Verduras La Vega
-70.56113675236702,-33.44638713724803,Convenience,3,Convenience Store,16,convenience,food_and_drink_stores,Mac Dog
-70.56128561496735,-33.44640280352901,Pet,1,Pet Store,16,shop,store_like,Macdog
-70.56127086281776,-33.44413004419918,Kindergarten,3,Kindergarten,16,school,education,Jardín Infantil Avellano
-70.56125208735466,-33.4440237344517,Hairdresser,2,Shop,16,marker,store_like,Peluquería Flores
-70.61109960079193,-33.422179354329096,Books,5,Book Store,16,shop,store_like,Takk
-70.61072677373886,-33.422108836361204,Bank,5,Bank,16,bank,commercial_services,Scotiabank
-70.61128735542297,-33.42233382205862,Books,5,Book Store,16,shop,store_like,Feria Chilena del libro
-70.61099231243134,-33.422329344736994,Bank,5,Bank,16,bank,commercial_services,BCI
-70.61050951480865,-33.42199466429175,Supermarket,4,Supermarket,16,grocery,food_and_drink_stores,Santa Isabel
-70.61117872595787,-33.42241665246706,Yes,5,Shop,16,marker,store_like,Rotter Krauss
-70.61122566461563,-33.42246030629916,Pharmacy,5,Pharmacy,16,pharmacy,medical,SalcoBrand
-70.61144828796387,-33.422445755024235,Gift,5,Gift Shop,16,shop,store_like,Galería Drugstore
-70.6106972694397,-33.42239202721875,Greengrocer,5,Greengrocer,16,grocery,food_and_drink_stores,Frutexsa
-70.61134368181229,-33.42251739204648,Pharmacy,5,Pharmacy,16,pharmacy,medical,Cruz Verde
-70.61166822910309,-33.422444635695285,Yes,5,Shop,16,marker,store_like,Zmart
-70.61144024133682,-33.42258007439247,Bakery,5,Bakery,16,bakery,food_and_drink_stores,Castaño
-70.61154618859291,-33.422591267663776,Bar,5,Bar,16,bar,food_and_drink,Amado 27
-70.61058327555656,-33.42249164749842,Bank,5,Bank,16,bank,commercial_services,Banco Ripley
-70.61150193214417,-33.42262148948909,Cafe,5,Cafe,16,cafe,food_and_drink,
-70.61016753315926,-33.421623044359364,Yes,5,Shop,16,marker,store_like,A Tu Gusto
-70.61014741659164,-33.42163983445086,Books,5,Book Store,16,shop,store_like,Crazy All Comics
-70.61031103134155,-33.42231367410949,Yes,5,,16,marker,general,Interprovidencia
-70.61085149645805,-33.42265506928267,Bank,5,Bank,16,bank,commercial_services,Banco de Chile
-70.6101205945015,-33.421761842351536,Shoes,5,Shoe Store,16,shoe,store_like,Pollini
-70.61012998223305,-33.42166557925151,Bakery,5,Bakery,16,bakery,food_and_drink_stores,Castaño
-70.61100974678993,-33.42270879692537,Yes,5,Shop,16,marker,store_like,Sunglass Hut
-70.61009377241135,-33.4217058754459,Yes,5,Shop,16,marker,store_like,Grino
-70.6120303273201,-33.42245806764164,Pub,5,Pub,16,beer,food_and_drink,Grancentral
-70.61010181903839,-33.422135700355724,Yes,5,Shop,16,marker,store_like,Moss
-70.61219125986099,-33.422287929501,Pub,5,Pub,16,beer,food_and_drink,California Cantina
-70.61857625842094,-33.54537615580893,Car Repair,1,Car Repair Shop,16,car-repair,commercial_services,Tsidkenu
-70.61736926436424,-33.53821560732821,Park,2,Park,15,park,park_like,Plaza Cuatro Oriente
-70.61746716499329,-33.53739399537629,Community Centre,4,Community Center,16,town-hall,public_facilities,Sede Social El Tranque
-70.617685765028,-33.53721514003881,Park,3,Park,14,park,park_like,Plaza Los Talabarteros
-70.62115654349327,-33.54675655549727,Yes,1,Shop,16,marker,store_like,La Maga
-70.62033846974373,-33.53656455062741,School,1,School,13,school,education,Colegio San Gregorio de la Salle
-70.77517166733742,-33.333387750122014,Park,1,Park,14,park,park_like,Bandejon Aeropuerto
-70.65176993608475,-33.43898897944319,Government,5,,16,marker,general,Dirección Nacional SAF
-70.7002280652523,-33.5911467158963,Kindergarten,3,Kindergarten,15,school,education,El Castillo De Los Bajitos
-70.70077791810036,-33.59096238609884,Clinic,5,Clinic,16,doctor,medical,
-70.70105016231537,-33.59101936080557,Clinic,3,Clinic,15,doctor,medical,Clínica Oftalmológica Ioares
-70.70031121373177,-33.591959996603094,School,3,School,13,school,education,Colegio San José
-70.70166438817978,-33.590945628825,School,1,School,15,school,education,Preuniversitario Pedro de Valdivia
-70.69780737161636,-33.5918359941336,Parking,5,Car Parking,15,parking,motorist,
-70.6995601952076,-33.59258447479885,Kindergarten,5,Kindergarten,16,school,education,Escuela de Párvulos El Principio de Los Niños
-70.69995984435081,-33.59262692574644,Medical Supply,5,Shop,16,marker,store_like,Cava Medica
-70.69981902837753,-33.592652619730885,Yes,5,Shop,16,marker,store_like,Emporio Lucrida
-70.70118829607964,-33.592134270042735,Police,5,Police,16,police,public_facilities,14 Comisaría San Bernardo
-70.70215120911598,-33.59121039337116,Kindergarten,4,Kindergarten,16,school,education,Pequesol
-70.70201575756073,-33.59178237138888,Government,5,,16,marker,general,Registro Civil San Bernardo
-70.70126608014107,-33.592515212681604,Yes,5,,16,marker,general,Cruz Blanca
-70.70149809122086,-33.59246047322703,Cafe,5,Cafe,16,cafe,food_and_drink,Café O'Higgins
-70.70022940635681,-33.59301121758458,Hospital,2,,15,marker,building,Centro Clínico San Bernardo
-70.70156514644623,-33.59244148197957,Yes,5,Shop,16,marker,store_like,The Outlet
-70.70244088768959,-33.59172763146926,Government,2,,15,marker,general,Instituto de Previsión Social
-70.70217669010162,-33.59211639585999,Restaurant,1,Restaurant,16,restaurant,food_and_drink,La Magia
-70.70285126566887,-33.590859608101354,Doctors,3,Doctor’s Office,15,doctor,medical,Mutual de Seguridad
-70.70290356874466,-33.59048647825516,Fuel,5,Gas Station,16,fuel,motorist,Aramco
-70.70289552211761,-33.589818415397254,Paint,4,Shop,16,marker,store_like,Sherwin-Williams
-70.70212438702583,-33.59248951865623,Clinic,3,Clinic,15,doctor,medical,Integramédica Santa Lucía
-70.70248112082481,-33.59224039792643,Clinic,5,Clinic,16,doctor,medical,Laboratorio Macromédica
-70.7028378546238,-33.59180806562488,Restaurant,3,Restaurant,15,restaurant,food_and_drink,Restaurant He Yi
-70.70323079824448,-33.59049876698836,Logistics,5,,16,marker,general,Pullman Go
-70.70313692092896,-33.58971340170157,Kindergarten,5,Kindergarten,16,school,education,San Bernardo
-70.7031624019146,-33.5911735274704,Yes,4,Shop,15,marker,store_like,Centro Comercial SanBernardo
-70.62296032905579,-33.61822215909066,Yes,3,Shop,16,marker,store_like,Centro Comercial Vuelta de Cachencho
-70.62281280755997,-33.617814526732126,Hardware,1,Hardware Store,15,hardware,store_like,A Sercon
-70.62484323978424,-33.617923973417746,Parking,5,Car Parking,15,parking,motorist,
-70.62611997127533,-33.61830926931723,Fuel,3,Gas Station,15,fuel,motorist,Copec
-70.62526971101761,-33.61793849184519,Convenience,1,Convenience Store,14,convenience,food_and_drink_stores,Mall Chino
-70.6281504034996,-33.618779439660926,School,2,School,14,school,education,Colegio Australia de La Pintana
-70.62073811888695,-33.61717682950372,Parking,5,Car Parking,15,parking,motorist,
-70.61939835548401,-33.6173074963955,Parking,5,Car Parking,15,parking,motorist,
-70.62547758221626,-33.61694453231805,Church,2,,16,marker,building,Iglesia Evangelica
-70.62609985470772,-33.61714779238975,Works,3,Factory,15,marker,industrial,"Baldosas ""Arte Blanco"""
-70.66254302859306,-33.538343040319155,Car Repair,4,Car Repair Shop,15,car-repair,commercial_services,Auto Scan
-70.66331282258034,-33.53884606344893,Supermarket,2,Supermarket,16,grocery,food_and_drink_stores,Santa Isabel
-70.66328331828117,-33.53871080640622,Clothes,5,Clothing Store,16,clothing-store,store_like,Fashion's Park
-70.6632350385189,-33.53857219566351,Fitness Centre,5,Fitness Center,16,fitness-centre,sport_and_leisure,Pacific Fitness
-70.66351398825645,-33.53880246822688,Mobile Phone,5,Mobile Phone Store,16,mobile-phone,store_like,Claro
-70.66317334771156,-33.53841346373355,Pharmacy,5,Pharmacy,16,pharmacy,medical,Farmacias del Dr. Simi
-70.6631438434124,-33.53828603084642,Department Store,3,Department Store,16,shop,store_like,Tricot
-70.66350594162941,-33.53863814757688,Pharmacy,5,Pharmacy,16,pharmacy,medical,SalcoBrand
-70.66362664103508,-33.53878011169421,Mobile Phone,5,Mobile Phone Store,16,mobile-phone,store_like,Movistar
-70.66338524222374,-33.53836427913271,Pharmacy,5,Pharmacy,16,pharmacy,medical,Farmacias Ahumada
-70.66438302397728,-33.540729579609945,School,2,School,13,school,education,Liceo Laura Vicuña
-70.66373527050018,-33.53870857075084,Bureau De Change,5,Currency Exchange,16,marker,commercial_services,AFEX
-70.66355958580971,-33.538479415768016,Commercial,3,,13,marker,building,Estación Intermodal La Cisterna
-70.66333964467049,-33.538225667834325,Insurance,5,Insurance Office,16,marker,commercial_services,Caja Los Héroes
-70.66384255886078,-33.5387208668547,Post Office,5,Post Office,16,post,public_facilities,Correos de Chile
-70.66371783614159,-33.53856101736814,Shoes,5,Shoe Store,16,shoe,store_like,Bata
-70.66346302628517,-33.538203311152486,Chemist,5,Drugstore,16,shop,store_like,Preunic
-70.66382244229317,-33.53856325302732,Bakery,5,Bakery,16,bakery,food_and_drink_stores,San Camilo
-70.66358640789986,-33.53827708818063,Cosmetics,5,Cosmetics Store,16,shop,store_like,Maicao
-70.66456273198128,-33.54004660015469,Car Repair,4,Car Repair Shop,16,car-repair,commercial_services,Lubricantes El Barba
-70.66401556134224,-33.53872198468223,Mobile Phone,5,Mobile Phone Store,16,mobile-phone,store_like,Entel
-70.66413626074791,-33.538900836901895,Taxi,3,Taxi Stand,16,marker,commercial_services,Taxi
-70.6639538705349,-33.538613555343886,Fast Food,4,Fast Food,16,fast-food,food_and_drink,Doggis
-70.66379830241203,-33.538422406385244,Medical Supply,5,Shop,16,marker,store_like,Ortopedias Más Vida
-70.66369637846947,-33.53830168050936,Ice Cream,5,Ice Cream Shop,16,ice-cream,food_and_drink,Savory
-70.57481601834297,-33.541100688933135,Restaurant,1,Restaurant,16,restaurant,food_and_drink,Amangiare
-70.57535246014595,-33.54082459269083,Parking,5,Car Parking,14,parking,motorist,
-70.57399794459343,-33.54033387694977,Post Office,5,Post Office,16,post,public_facilities,Pullman Go
-70.5751445889473,-33.539953821841785,Convenience,4,Convenience Store,16,convenience,food_and_drink_stores,Minimarket
-70.57556435465813,-33.53990240249296,Playground,5,Playground,16,playground,park_like,
-70.5745692551136,-33.53988898874476,Convenience,5,Convenience Store,16,convenience,food_and_drink_stores,DISTRIBUIDORA MAUREEN
-70.57436004281044,-33.53976714710323,Greengrocer,4,Greengrocer,16,grocery,food_and_drink_stores,La Veguita
-70.57652324438095,-33.54255157695774,Residential,3,Residential Area,12,marker,place_like,Condominio Santa Amalia
-70.57395234704018,-33.539825273412355,Fast Food,5,Fast Food,16,fast-food,food_and_drink,Completería El Estadio
-70.5746403336525,-33.539593885757576,Parking,5,Car Parking,15,parking,motorist,
-70.5747677385807,-33.5394977535063,Bicycle,5,Bicycle Shop,16,marker,store_like,Bicicletas Wilson
-70.57460680603981,-33.5394977535063,Convenience,4,Convenience Store,16,convenience,food_and_drink_stores,Almacen 15
-70.57723268866539,-33.5408838360884,Parking,4,Car Parking,15,parking,motorist,Estacionamientos Estadio Bicentenario Municipal de la Florida
-70.57567164301872,-33.539526816756336,Car Repair,2,Car Repair Shop,15,car-repair,commercial_services,Electridad Automotriz
-70.57453572750092,-33.539502224776186,Alcohol,5,Liquor Store,16,alcohol-shop,food_and_drink_stores,Rock & Reggae
-70.57436138391495,-33.539518992036136,Bakery,3,Bakery,16,bakery,food_and_drink_stores,Panadería
-70.57361304759979,-33.53976267584706,Seafood,3,Seafood Market,16,grocery,food_and_drink_stores,Pescaderia
-70.57739228010178,-33.54081229688625,Parking,4,Car Parking,15,parking,motorist,Estacionamientos Estadio Bicentenario Municipal de la Florida
-70.57350173592567,-33.53975485114822,Fast Food,4,Fast Food,16,fast-food,food_and_drink,Churrascos
-70.5734159052372,-33.53974702644865,Veterinary,5,Veterinary Office,16,veterinary,commercial_services,Centro mascotas
-70.57727962732315,-33.54242750351049,Pitch,2,,13,tennis,sport_and_leisure,Estadio de la Contraloría
-70.57732120156288,-33.539949350595286,Parking,4,Car Parking,15,parking,motorist,Estacionamientos Estadio Bicentenario Municipal de la Florida
-70.57316645979881,-33.53954693746218,Parking,5,Car Parking,15,parking,motorist,
-70.57325765490532,-33.53939267859774,Restaurant,2,Restaurant,15,restaurant,food_and_drink,Restaurant Comida Cantonesa
-70.57794213294983,-33.542082108921925,Pitch,5,,15,tennis,sport_and_leisure,
-70.57730242609978,-33.53964642310552,Beverages,3,Beverage Store,16,marker,food_and_drink_stores,Dinos
-70.57722464203835,-33.53954246619462,Parking,5,Car Parking,16,parking,motorist,
-70.57807087898254,-33.540738522022004,Sports Centre,2,Sports Complex,10,marker,sport_and_leisure,Estadio Bicentenario Municipal de La Florida
-70.57817816734314,-33.54080335448182,Stadium,1,Stadium,12,stadium,arts_and_entertainment,Estadio Bicentenario Municipal de La Florida
-70.57815000414848,-33.542076520001366,Pitch,5,,15,tennis,sport_and_leisure,
